ID,Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
F014S018,1,NF Soliman,Aquaculture in Egypt under Changing Climate,2017.0,Alexandria Research Center for Adaptation to Climate …,arca-eg.org,http://arca-eg.org/wp-content/uploads/2017/06/Working-Paper-4-Jan.2017.pdf,"https://scholar.google.com/scholar?cites=2815948067994878656&as_sdt=400005&sciodt=0,14&hl=en",19,2019-04-26,PDF,,,,,,,,1,0.5,1,1,2.0
F014S019,1,AV Sukhanov,Polyunsaturated fatty acids in the prevention of Alzheimer's disease: A literature review,2012.0,Advances in Gerontology,Springer,https://link.springer.com/article/10.1134/S2079057012040145,"https://scholar.google.com/scholar?cites=14416344449453794440&as_sdt=400005&sciodt=0,14&hl=en",20,2019-04-26,,,,,,,,,1,0.14,1,1,7.0
F014S020,1,R Reimschuessel,Residue Avoidance in Aquaculture Production Systems,2014.0,Strategies for Reducing Drug and Chemical …,Wiley Online Library,https://setac.onlinelibrary.wiley.com/doi/pdf/10.1002/9781118872819#page=164,"https://scholar.google.com/scholar?cites=14666145528853176875&as_sdt=400005&sciodt=0,14&hl=en",21,2019-04-26,,,,,,,,,1,0.2,1,1,5.0
F014S021,1,"NF Soliman, DMM Yacout, ...",Responsible Fishmeal Consumption and Alternatives in the Face of Climate Changes,2017.0,International Journal of …,aquapublisher.com,http://www.aquapublisher.com/index.php/ijms/article/view/3110,"https://scholar.google.com/scholar?cites=15597976309245073470&as_sdt=400005&sciodt=0,14&hl=en",22,2019-04-26,,,,,,,,,1,0.5,0,3,2.0
F014S022,2,"АШ Кавтарашвили, ИЛ Стефанова, ...",Производство функциональных яиц. Сообщение I. роль ω-3-полиненасыщенных жирных кислот,2017.0,…,cyberleninka.ru,https://cyberleninka.ru/article/n/proizvodstvo-funktsionalnyh-yaits-soobschenie-i-rol-3-polinenasyschennyh-zhirnyh-kislot,"https://scholar.google.com/scholar?cites=9777212077061504685&as_sdt=400005&sciodt=0,14&hl=en",23,2019-04-26,HTML,,,,,,,,2,1.0,1,3,2.0
F014S023,0,"A OZKAYA, AZ TEL, I GOKLER, H CIFTCI, ...",Determination of fatty acids and elements in Allium nemrutdaghense Kit Tan & F. Sorger endemic plant.,2017.0,Biharean …,biozoojournals.ro,http://biozoojournals.ro/bihbiol/cont/v11n1/bb_e161101_Ozkaya.pdf,,24,2019-04-26,PDF,,,,,,,,0,0.0,0,5,2.0
F014S024,0,İA Olgunoglu,"Kahta Vocational Training School, Adiyaman University, Turkey Department of Aquaculture and Fisheries Program",,pdfs.semanticscholar.org,,https://pdfs.semanticscholar.org/f452/6b7230c95957f68a5af4d7ec1e4eaa9af776.pdf,,25,2019-04-26,PDF,,,,,,,,0,0.0,0,1,
F014S025,0,"B Hussain, T Sultana, S Sultana, KA Al-Ghanim, ...","Influence of habitat degradation on the fatty acid profiles of fish, microalgae, and zoobenthos in a river ecosystem",2019.0,Process Safety and …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0957582018309078,,26,2019-04-26,HTML,,,,,,,,0,0.0,0,5,1.0
F014S026,0,"L Giner-Robles, B Lázaro, ...",fabH deletion increases DHA production in Escherichia coli expressing Pfa genes,2018.0,Microbial cell …,microbialcellfactories.biomedcentral …,https://microbialcellfactories.biomedcentral.com/articles/10.1186/s12934-018-0928-5,,27,2019-04-26,HTML,,,,,,,,0,0.0,0,3,1.0
F014S027,0,"APS Silva, WA Da Costa, MDLA Salazar, P Bezerra, ...",Commercial and Therapeutic Potential of Plant-Based Fatty Acids,2018.0,Fatty Acids,intechopen.com,https://www.intechopen.com/download/pdf/63891,,28,2019-04-26,PDF,,,,,,,,0,0.0,0,5,1.0
F014S028,0,"B Kempiński, W Kwaśniak, S Duży",IN VITRO AND IN VIVO EVALUATION OF THE THERAPEUTIC POTENTIAL OF PLANT POLYUNSATURATED FATTY ACID ETHYL ESTERS,,researchgate.net,,https://www.researchgate.net/profile/Blazej_Kempinski2/publication/330117592_In_vitro_and_in_vivo_evaluation_of_the_therapeutic_potential_of_plant_polyunsaturated_fatty_acid_ethyl_esters/links/5c2e78ca92851c22a3582c39/In-vitro-and-in-vivo-evaluation-of-the-therapeutic-potential-of-plant-polyunsaturated-fatty-acid-ethyl-esters.pdf,,29,2019-04-26,PDF,,,,,,,,0,0.0,0,3,
F014S029,0,"JH Park, K Musa-Veloso, HS Ji",Clinical Safety and Efficacy of a Novel Marine Source of the Long-Chain Omega-3 Fatty Acids,,,,,,30,2019-04-26,CITATION,,,,,,,,0,0.0,0,3,
F014S030,0,"MDB Islam, MDM Sarkar, MDR Rahman, ...",Fatty Acid Profile of Freshwater Crab (Paratelphusha lamellifrons) from Padma River of Rajshahi City,2017.0,Bangladesh. J Nutr …,researchgate.net,https://www.researchgate.net/profile/Md_Islam110/publication/321153438_Fatty_Acid_Profile_of_Freshwater_Crab_Paratelphusha_lamellifrons_from_Padma_River_of_Rajshahi_City_Bangladesh/links/5a10fd4e0f7e9bd1b2bf3421/Fatty-Acid-Profile-of-Freshwater-Crab-Paratelphusha-lamellifrons-from-Padma-River-of-Rajshahi-City-Bangladesh.pdf,,31,2019-04-26,PDF,,,,,,,,0,0.0,0,4,2.0
F014S031,0,"R Roy, SG Kamat",Dietary intake omega-3 rich fish oil and management of diabetes,2017.0,,irgu.unigoa.ac.in,http://irgu.unigoa.ac.in/drs/handle/unigoa/4779,,32,2019-04-26,,,,,,,,,0,0.0,0,2,2.0
F014S032,0,"QV Nguyen, BS Malau-Aduli, J Cavalieri, ...",Enhancing Omega-3 Long-Chain Polyunsaturated Fatty Acid Content of Dairy-Derived Foods for Human Consumption,2019.0,Nutrients,mdpi.com,https://www.mdpi.com/2072-6643/11/4/743,,33,2019-04-26,,,,,,,,,0,0.0,0,4,1.0
F014S033,0,B Eynon,Assessment of novel algal biomass sources as potential ingredients in diets for tilapia (Oreochromis niloticus),2016.0,,pearl.plymouth.ac.uk,https://pearl.plymouth.ac.uk/handle/10026.1/5282,,34,2019-04-26,,,,,,,,,0,0.0,0,1,3.0
F014S034,0,"AS Ibrahim, AA Elmarakby","Abdalla M. El-Mowafy*, Mohamed M. Katary c, d, Chelsey Pye c",2016.0,,researchgate.net,https://www.researchgate.net/profile/Abdalla_El-Mowafy/publication/304710494_Novel_molecular_triggers_underlie_valproate-induced_liver_injury_and_its_alleviation_by_the_omega-3_fatty_acid_DHA_role_of_inflammation_and_apoptosis/links/578380df08ae3f355b4a1727.pdf,,35,2019-04-26,PDF,,,,,,,,0,0.0,0,2,3.0
F014S035,0,"АН Богданов, АГ Овденко, ВВ Малинин","AN Bogdanov1, AG Ovdenko2, VV Malinin3",2012.0,ADVANCES,lana-riz.nethouse.ru,https://lana-riz.nethouse.ru/static/doc/0000/0000/0094/94858.t0jpfiufcj.pdf#page=118,,36,2019-04-26,PDF,,,,,,,,0,0.0,0,3,7.0
F014S036,0,"A ÖZKAYA, MG SUCAK, O AĞYAR, ...",Akkaraman Koyun Sütünün Mineral ve Yağ Asit Konsantrasyonlarının Belirlenmesi,,Kommagene Biyoloji …,dergipark.gov.tr,http://dergipark.gov.tr/commagene/issue/41785/420718,,37,2019-04-26,,,,,,,,,0,0.0,0,4,
F014S037,0,Y Rodríguez Santana,"Efecto de la suplementación materna con DHA durante la gestación y la lactancia sobre la señalización inflamatoria y el patrón de ácidos grasos en la madre, leche …",2015.0,,accedacris.ulpgc.es,https://accedacris.ulpgc.es/handle/10553/17571,,38,2019-04-26,,,,,,,,,0,0.0,0,1,4.0
F014S038,0,"A ÖZKAYA, MG SUCAK, O AĞYAR, E YILMAZ",Determination of Mineral and Fatty Acid Concentrations of Akkaraman Sheep's Milk,,dergipark.gov.tr,,http://dergipark.gov.tr/download/article-file/553936,,39,2019-04-26,PDF,,,,,,,,0,0.0,0,4,
F014S039,0,J Ranga,Polinesočiųjų riebalų rūgščių šaltinių panaudojimas karštai rūkytų dešrų gamyboje,,publications.lsmuni.lt,,https://publications.lsmuni.lt/object/elaba:8430024/,,40,2019-04-26,,,,,,,,,0,0.0,0,1,
F014S040,0,АВ Суханов,ПОЛИНЕНАСЫЩЕННЫЕ ЖИРНЫЕ КИСЛОТЫ В ЛЕЧЕНИИ И ПРОФИЛАКТИКЕ КОГНИТИВНЫХ РАССТРОЙСТВ ПОЗДНЕГО ВОЗРАСТА …,2012.0,Атеросклероз,elibrary.ru,https://elibrary.ru/item.asp?id=17857647,,41,2019-04-26,CITATION,,,,,,,,0,0.0,0,1,7.0
F014S041,0,K Sutkuvienė,Mėsos kukulių maistinės vertės ir funkcionalumo didinimas,,publications.lsmuni.lt,,https://publications.lsmuni.lt/object/elaba:15792177/,,42,2019-04-26,,,,,,,,,0,0.0,0,1,
F004S000,221,"KK Singh, D Mridula, J Rehal, ...","Flaxseed: a potential source of food, feed and fiber",2011.0,Critical reviews in food …,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/10408390903537241?casa_token=fyx-vOqe8o8AAAAA:h3uz-ZbSf0HwdzxpRUp3CAARZgnN-SSaVRq2GKn8oKZWzLGyA57NU5byhM6Ga650pMNO8qYWgowpag,"https://scholar.google.com/scholar?cites=3373125495756049313&as_sdt=400005&sciodt=0,14&hl=en",1,2019-04-25,,,,,,,,,221,27.63,55,4,8.0
F004S001,190,"A Touré, X Xueming","Flaxseed lignans: source, biosynthesis, metabolism, antioxidant activity, bio‐active components, and health benefits",2010.0,… reviews in food science and food safety,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1541-4337.2009.00105.x,"https://scholar.google.com/scholar?cites=9691417078835719486&as_sdt=400005&sciodt=0,14&hl=en",2,2019-04-25,,,,,,,,,190,21.11,95,2,9.0
F004S002,143,"C Hall III, MC Tulbek, Y Xu",Flaxseed,2006.0,Advances in food and nutrition research,Elsevier,https://www.sciencedirect.com/science/article/pii/S1043452606510010,"https://scholar.google.com/scholar?cites=18285752612402217317&as_sdt=400005&sciodt=0,14&hl=en",3,2019-04-25,,,,,,,,,143,11.0,48,3,13.0
F004S003,113,"CMC Bassett, D Rodriguez-Leyva, ...",Experimental and clinical research findings on the cardiovascular benefits of consuming flaxseed,2009.0,Applied physiology …,NRC Research Press,https://www.nrcresearchpress.com/doi/abs/10.1139/h09-087,"https://scholar.google.com/scholar?cites=224982588597001723&as_sdt=400005&sciodt=0,14&hl=en",4,2019-04-25,,,,,,,,,113,11.3,38,3,10.0
F004S004,103,"AJ Jhala, LM Hall",Flax (Linum usitatissimum L.): current uses and future applications,2010.0,Aust. J. Basic Appl. Sci,agronomy.unl.edu,https://agronomy.unl.edu/documents/jhala-2010-30.pdf,"https://scholar.google.com/scholar?cites=6925472406340920101&as_sdt=400005&sciodt=0,14&hl=en",5,2019-04-25,PDF,,,,,,,,103,11.44,52,2,9.0
F004S005,92,"P Kajla, A Sharma, DR Sood",Flaxseed—a potential functional food source,2015.0,Journal of food science and technology,Springer,https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s13197-014-1293-y&casa_token=B1V7ZXTlvVAAAAAA:29EN0atfS8GojmvlnqV-N01XCzlLjmWU4Mq2H0dPlAOtiu36HARREbEC6VOftYfN4I0YMaYfvHKYdh0eCw,"https://scholar.google.com/scholar?cites=14798271246008608640&as_sdt=400005&sciodt=0,14&hl=en",6,2019-04-25,HTML,,,,,,,,92,23.0,31,3,4.0
F004S006,88,"PM Ganorkar, RK Jain",Flaxseed--a nutritional punch.,2013.0,International Food Research Journal,researchgate.net,https://www.researchgate.net/profile/Pravin_Ganorkar2/publication/256426572_Flaxseed_-_A_nutritional_punch/links/02e7e523553bab6b62000000/Flaxseed-A-nutritional-punch.pdf,"https://scholar.google.com/scholar?cites=10394776652839324407&as_sdt=400005&sciodt=0,14&hl=en",7,2019-04-25,PDF,,,,,,,,88,14.67,44,2,6.0
F004S007,70,"FS Hosseinian, AD Muir, ND Westcott, ...",Antioxidant capacity of flaxseed lignans in two model systems,2006.0,Journal of the …,Wiley Online Library,https://aocs.onlinelibrary.wiley.com/doi/abs/10.1007/s11746-006-5034-x,"https://scholar.google.com/scholar?cites=14268458909832006427&as_sdt=400005&sciodt=0,14&hl=en",8,2019-04-25,,,,,,,,,70,5.38,18,4,13.0
F004S008,67,JB Crews,Compositions and use of mono-and polyenoic acids for breaking VES-gelled fluids,2010.0,"US Patent 7,645,724",Google Patents,https://patents.google.com/patent/US7645724B2/en,"https://scholar.google.com/scholar?cites=16539268173054687370&as_sdt=400005&sciodt=0,14&hl=en",9,2019-04-25,,,,,,,,,67,7.44,67,1,9.0
F004S009,39,"AD Petrescu, H Huang, GG Martin, ...",Impact of L-FABP and glucose on polyunsaturated fatty acid induction of PPARα-regulated β-oxidative enzymes,2013.0,American Journal of …,physiology.org,https://www.physiology.org/doi/abs/10.1152/ajpgi.00334.2012,"https://scholar.google.com/scholar?cites=4554979939517727949&as_sdt=400005&sciodt=0,14&hl=en",10,2019-04-25,,,,,,,,,39,6.5,10,4,6.0
F004S010,35,"PM Ganorkar, RK Jain","Effect of flaxseed incorporation on physical, sensorial, textural and chemical attributes of cookies.",2014.0,International Food Research Journal,ifrj.upm.edu.my,http://ifrj.upm.edu.my/21%20(04)%202014/35%20IFRJ%2021%20(04)%202014%20Ganorkar%20110.pdf,"https://scholar.google.com/scholar?cites=17856959216525355468&as_sdt=400005&sciodt=0,14&hl=en",11,2019-04-25,PDF,,,,,,,,35,7.0,18,2,5.0
F004S011,30,"AL McIntosh, H Huang, BP Atshaves, E Wellberg, ...",Fluorescent n-3 and n-6 Very Long Chain Polyunsaturated Fatty Acids THREE-PHOTON IMAGING IN LIVING CELLS EXPRESSING LIVER FATTY ACID-BINDING …,2010.0,Journal of Biological …,ASBMB,http://www.jbc.org/content/285/24/18693.short,"https://scholar.google.com/scholar?cites=14927217273123823480&as_sdt=400005&sciodt=0,14&hl=en",12,2019-04-25,,,,,,,,,30,3.33,6,5,9.0
F004S012,30,"G Perhar, GB Arhonditsis, MT Brett",Modelling the role of highly unsaturated fatty acids in planktonic food web processes: a mechanistic approach,2012.0,Environmental Reviews,NRC Research Press,https://www.nrcresearchpress.com/doi/abs/10.1139/a2012-007,"https://scholar.google.com/scholar?cites=481630025924702949&as_sdt=400005&sciodt=0,14&hl=en",13,2019-04-25,,,,,,,,,30,4.29,10,3,7.0
F004S013,27,"O Ogunronbi, PJ Jooste, JO Abu, ...","Chemical composition, storage stability and effect of cold‐pressed flaxseed oil cake inclusion on bread quality",2011.0,Journal of food …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1745-4549.2009.00452.x,"https://scholar.google.com/scholar?cites=5841644034372597530&as_sdt=400005&sciodt=0,14&hl=en",14,2019-04-25,,,,,,,,,27,3.38,7,4,8.0
F004S014,28,"HH Ding, SW Cui, HD Goff, Q Wang, J Chen, ...",Soluble polysaccharides from flaxseed kernel as a new source of dietary fibres: Extraction and physicochemical characterization,2014.0,Food research …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0963996913006595,"https://scholar.google.com/scholar?cites=10067986752912902076&as_sdt=400005&sciodt=0,14&hl=en",15,2019-04-25,,,,,,,,,28,5.6,5,6,5.0
F004S015,24,"DS Guarda, PC Lisboa, E de Oliveira, ...",Flaxseed oil during lactation changes milk and body composition in male and female suckling pups rats,2014.0,Food and chemical …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0278691514001859,"https://scholar.google.com/scholar?cites=4886600696732960988&as_sdt=400005&sciodt=0,14&hl=en",16,2019-04-25,,,,,,,,,24,4.8,6,4,5.0
F004S016,24,"AM Machado, H de Paula, LD Cardoso, NMB Costa","Effects of brown and golden flaxseed on the lipid profile, glycemia, inflammatory biomarkers, blood pressure and body composition in overweight adolescents",2015.0,Nutrition,Elsevier,https://www.sciencedirect.com/science/article/pii/S0899900714002688,"https://scholar.google.com/scholar?cites=10322997485151636002&as_sdt=400005&sciodt=0,14&hl=en",17,2019-04-25,HTML,,,,,,,,24,6.0,6,4,4.0
F004S017,20,"AV Rajwade, NY Kadoo, SP Borikar, AM Harsulkar, ...","Differential transcriptional activity of SAD, FAD2 and FAD3 desaturase genes in developing seeds of linseed contributes to varietal variation in α-linolenic acid content",2014.0,Phytochemistry,Elsevier,https://www.sciencedirect.com/science/article/pii/S0031942213004792,"https://scholar.google.com/scholar?cites=13821167596294816787&as_sdt=400005&sciodt=0,14&hl=en",18,2019-04-25,,,,,,,,,20,4.0,4,5,5.0
F004S018,20,"AJ Jhala, RJ Weselake, LM Hall","Genetically engineered flax: potential benefits, risks, regulations, and mitigation of transgene movement",2009.0,Crop science,dl.sciencesocieties.org,https://dl.sciencesocieties.org/publications/cs/abstracts/49/6/1943,"https://scholar.google.com/scholar?cites=10939565203871080635&as_sdt=400005&sciodt=0,14&hl=en",19,2019-04-25,,,,,,,,,20,2.0,7,3,10.0
F004S019,19,"Y Tülüce, H Özkol, İ Koyuncu",Photoprotective effect of flax seed oil (Linum usitatissimum L.) against ultraviolet C-induced apoptosis and oxidative stress in rats,2012.0,Toxicology and industrial …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/0748233711407239?casa_token=Awv-pDLrgZoAAAAA:Klc4DXeuwvsEyntQGgG_FfpDtF1gbeo38fHpqGoUXW4d8i0evwiIJ_tBEKQsvPdSzzDgT_4YqSneKg,"https://scholar.google.com/scholar?cites=1995882848937066240&as_sdt=400005&sciodt=0,14&hl=en",20,2019-04-25,,,,,,,,,19,2.71,6,3,7.0
F004S020,17,"HA Hashem, FM Bassuony, ...",Stigmasterol seed treatment alleviates the drastic effect of NaCl and improves quality and yield in flax plants,2011.0,… Journal of Crop …,search.informit.com.au,https://search.informit.com.au/documentSummary;dn=005784463295052;res=IELHSS,"https://scholar.google.com/scholar?cites=6999457477268490927&as_sdt=400005&sciodt=0,14&hl=en",21,2019-04-25,,,,,,,,,17,2.13,6,3,8.0
F004S021,16,"T Amin, M Thakur",Linum usitatissimum L.(flaxseed)–a multifarious functional food,2014.0,Online International Interdisciplinary Research …,academia.edu,http://www.academia.edu/download/37870143/Flaxseed_Review.pdf,"https://scholar.google.com/scholar?cites=17101572928249850250&as_sdt=400005&sciodt=0,14&hl=en",22,2019-04-25,PDF,,,,,,,,16,3.2,8,2,5.0
F004S022,14,"V Rangrej, V Shah, J Patel, PM Ganorkar","Effect of shortening replacement with flaxseed oil on physical, sensory, fatty acid and storage characteristics of cookies",2015.0,Journal of food science and …,Springer,https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s13197-014-1430-7&casa_token=QZsCuve5vksAAAAA:PuAsUUCyF0gWlfQhPuq9DsKXBs-dyUrXlJshRjAwtFQSCEsTPpOBGS6bRPsytO5dSO3twmp65QpWCvK3aw,"https://scholar.google.com/scholar?cites=4738230011799600703&as_sdt=400005&sciodt=0,14&hl=en",23,2019-04-25,HTML,,,,,,,,14,3.5,4,4,4.0
F004S023,13,"Q Deng, X Yu, J Xu, C Liu, F Huang, ...",Effect of flaxseed oil fortified with vitamin E and phytosterols on antioxidant defense capacities and lipids profile in rats,2012.0,Journal of Food …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1750-3841.2012.02745.x,"https://scholar.google.com/scholar?cites=15022395404459515969&as_sdt=400005&sciodt=0,14&hl=en",24,2019-04-25,,,,,,,,,13,1.86,2,6,7.0
F004S024,13,"A Dikshit, C Gao, C Small, K Hales, DB Hales",Flaxseed and its components differentially affect estrogen targets in pre-neoplastic hen ovaries,2016.0,The Journal of steroid …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0960076016300425,"https://scholar.google.com/scholar?cites=1096550138505723790&as_sdt=400005&sciodt=0,14&hl=en",25,2019-04-25,,,,,,,,,13,4.33,3,5,3.0
F004S025,13,"K Klubicova, M Danchenko, L Skultety, ...",Radioactive Chernobyl environment has produced high-oil flax seeds that show proteome alterations related to carbon metabolism during seed development,2013.0,Journal of proteome …,ACS Publications,https://pubs.acs.org/doi/abs/10.1021/pr400528m,"https://scholar.google.com/scholar?cites=11530039068496381492&as_sdt=400005&sciodt=0,14&hl=en",26,2019-04-25,,,,,,,,,13,2.17,3,4,6.0
